,budget,company,country,director,genre,gross,film,rating,released,runtime,score,star,votes,writer,year,Unnamed: 15,Oscar Winning Category,Oscar Winner,winner
113,5000000.0,Cristaldifilm,Italy,Giuseppe Tornatore,Drama,11990401.0,Cinema Paradiso,R,5/10/91,155.0,8.5,Philippe Noiret,171600.0,Giuseppe Tornatore,1988.0,,FOREIGN LANGUAGE FILM,Italy,True
114,27000000.0,Castle Rock Entertainment,USA,Ron Underwood,Comedy,124033791.0,City Slickers,PG-13,5/24/91,113.0,6.7,Billy Crystal,41443.0,Lowell Ganz,1991.0,,ACTOR IN A SUPPORTING ROLE,Jack Palance,True
115,79000000.0,Miramax,UK,Anthony Minghella,Adventure,95636509.0,Cold Mountain,R,8/30/91,154.0,7.2,Jude Law,124413.0,Charles Frazier,2003.0,,ACTRESS IN A SUPPORTING ROLE,RenÃ©e Zellweger,True
116,6500000.0,Bob Yari Productions,USA,Paul Haggis,Crime,54580300.0,Crash,R,12/20/91,112.0,7.8,Don Cheadle,379156.0,Paul Haggis,2004.0,,FILM EDITING,Hughes Winborne,True
117,6500000.0,Bob Yari Productions,USA,Paul Haggis,Crime,54580300.0,Crash,R,12/20/91,112.0,7.8,Don Cheadle,379156.0,Paul Haggis,2004.0,,BEST PICTURE,"Paul Haggis and Cathy Schulman, Producers",True
118,6500000.0,Bob Yari Productions,USA,Paul Haggis,Crime,54580300.0,Crash,R,12/20/91,112.0,7.8,Don Cheadle,379156.0,Paul Haggis,2004.0,,WRITING (Original Screenplay),Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,True
119,7000000.0,Fox Searchlight Pictures,USA,Scott Cooper,Drama,39462438.0,Crazy Heart,R,12/25/91,112.0,7.3,Jeff Bridges,73161.0,Scott Cooper,2009.0,,ACTOR IN A LEADING ROLE,Jeff Bridges,True
120,7000000.0,Fox Searchlight Pictures,USA,Scott Cooper,Drama,39462438.0,Crazy Heart,R,12/25/91,112.0,7.3,Jeff Bridges,73161.0,Scott Cooper,2009.0,,MUSIC (Original Song),Music and Lyric by Ryan Bingham and T Bone Burnett,True
121,17000000.0,Asia Union Film & Entertainment Ltd.,Taiwan,Ang Lee,Action,128078872.0,"Crouching Tiger, Hidden Dragon",PG-13,3/13/92,120.0,7.9,Yun-Fat Chow,228025.0,Du Lu Wang,2000.0,,ART DIRECTION,Tim Yip,True
122,17000000.0,Asia Union Film & Entertainment Ltd.,Taiwan,Ang Lee,Action,128078872.0,"Crouching Tiger, Hidden Dragon",PG-13,3/13/92,120.0,7.9,Yun-Fat Chow,228025.0,Du Lu Wang,2000.0,,CINEMATOGRAPHY,Peter Pau,True
123,17000000.0,Asia Union Film & Entertainment Ltd.,Taiwan,Ang Lee,Action,128078872.0,"Crouching Tiger, Hidden Dragon",PG-13,3/13/92,120.0,7.9,Yun-Fat Chow,228025.0,Du Lu Wang,2000.0,,FOREIGN LANGUAGE FILM,Taiwan,True
124,17000000.0,Asia Union Film & Entertainment Ltd.,Taiwan,Ang Lee,Action,128078872.0,"Crouching Tiger, Hidden Dragon",PG-13,3/13/92,120.0,7.9,Yun-Fat Chow,228025.0,Du Lu Wang,2000.0,,MUSIC (Original Score),Tan Dun,True
125,0.0,Caméra One,France,Jean-Paul Rappeneau,Biography,15140007.0,Cyrano de Bergerac,PG,4/10/92,137.0,7.6,Gérard Depardieu,19222.0,Edmond Rostand,1990.0,,COSTUME DESIGN,Franca Squarciapino,True
126,5000000.0,Truth Entertainment (II),USA,Jean-Marc Vallée,Biography,27298285.0,Dallas Buyers Club,R,4/24/92,117.0,8.0,Matthew McConaughey,362192.0,Craig Borten,2013.0,,ACTOR IN A LEADING ROLE,Matthew McConaughey,True
127,5000000.0,Truth Entertainment (II),USA,Jean-Marc Vallée,Biography,27298285.0,Dallas Buyers Club,R,4/24/92,117.0,8.0,Matthew McConaughey,362192.0,Craig Borten,2013.0,,ACTOR IN A SUPPORTING ROLE,Jared Leto,True
128,5000000.0,Truth Entertainment (II),USA,Jean-Marc Vallée,Biography,27298285.0,Dallas Buyers Club,R,4/24/92,117.0,8.0,Matthew McConaughey,362192.0,Craig Borten,2013.0,,MAKEUP AND HAIRSTYLING,Adruitha Lee and Robin Mathews,True
129,14000000.0,Lorimar Film Entertainment,USA,Stephen Frears,Drama,34700000.0,Dangerous Liaisons,R,5/8/92,119.0,7.7,Glenn Close,55823.0,Christopher Hampton,1988.0,,ART DIRECTION,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,True
130,14000000.0,Lorimar Film Entertainment,USA,Stephen Frears,Drama,34700000.0,Dangerous Liaisons,R,5/8/92,119.0,7.7,Glenn Close,55823.0,Christopher Hampton,1988.0,,COSTUME DESIGN,James Acheson,True
131,14000000.0,Lorimar Film Entertainment,USA,Stephen Frears,Drama,34700000.0,Dangerous Liaisons,R,5/8/92,119.0,7.7,Glenn Close,55823.0,Christopher Hampton,1988.0,,WRITING (Screenplay Based on Material from Another Medium),Christopher Hampton,True
132,11000000.0,Havoc,UK,Tim Robbins,Crime,39387284.0,Dead Man Walking,R,8/14/92,122.0,7.6,Susan Sarandon,77349.0,Helen Prejean,1995.0,,ACTRESS IN A LEADING ROLE,Susan Sarandon,True
133,16400000.0,Touchstone Pictures,USA,Peter Weir,Comedy,95860116.0,Dead Poets Society,PG,8/21/92,128.0,8.0,Robin Williams,301100.0,Tom Schulman,1989.0,,WRITING (Screenplay Written Directly for the Screen),Tom Schulman,True
134,55000000.0,Universal Pictures,USA,Robert Zemeckis,Comedy,58422650.0,Death Becomes Her,PG-13,9/18/92,104.0,6.5,Meryl Streep,85470.0,Martin Donovan,1992.0,,VISUAL EFFECTS,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff, Jr.",True
135,47000000.0,Touchstone Pictures,USA,Warren Beatty,Action,103738726.0,Dick Tracy,PG,1/22/93,105.0,6.1,Warren Beatty,50318.0,Chester Gould,1990.0,,ART DIRECTION,Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson,True
136,47000000.0,Touchstone Pictures,USA,Warren Beatty,Action,103738726.0,Dick Tracy,PG,1/22/93,105.0,6.1,Warren Beatty,50318.0,Chester Gould,1990.0,,MAKEUP,"John Caglione, Jr., Doug Drexler",True
137,47000000.0,Touchstone Pictures,USA,Warren Beatty,Action,103738726.0,Dick Tracy,PG,1/22/93,105.0,6.1,Warren Beatty,50318.0,Chester Gould,1990.0,,MUSIC (Original Song),Music and Lyric by Stephen Sondheim,True
138,6000000.0,Great American Films Limited Partnership,USA,Emile Ardolino,Drama,63952836.0,Dirty Dancing,PG-13,2/12/93,100.0,6.9,Patrick Swayze,155978.0,Eleanor Bergstein,1987.0,,MUSIC (Original Song),"Music by Franke Previte, John DeNicola and Donald Markowitz; Lyric by Franke Previte",True
139,100000000.0,The Weinstein Company,USA,Quentin Tarantino,Drama,162805434.0,Django Unchained,R,3/5/93,165.0,8.4,Jamie Foxx,1070691.0,Quentin Tarantino,2012.0,,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,True
140,100000000.0,The Weinstein Company,USA,Quentin Tarantino,Drama,162805434.0,Django Unchained,R,3/5/93,165.0,8.4,Jamie Foxx,1070691.0,Quentin Tarantino,2012.0,,WRITING (Original Screenplay),Written by Quentin Tarantino,True
141,71500000.0,Twentieth Century Fox Film Corporation,USA,Betty Thomas,Comedy,144156605.0,Doctor Dolittle,PG-13,3/12/93,85.0,5.3,Eddie Murphy,79986.0,Hugh Lofting,1998.0,,MUSIC (Song),Music and Lyrics by Leslie Bricusse,True
142,71500000.0,Twentieth Century Fox Film Corporation,USA,Betty Thomas,Comedy,144156605.0,Doctor Dolittle,PG-13,3/12/93,85.0,5.3,Eddie Murphy,79986.0,Hugh Lofting,1998.0,,SPECIAL VISUAL EFFECTS,L. B. Abbott,True
143,70000000.0,DreamWorks,USA,Bill Condon,Drama,103365956.0,Dreamgirls,PG-13,7/16/93,130.0,6.5,Beyoncé Knowles,60034.0,Tom Eyen,2006.0,,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,True
144,70000000.0,DreamWorks,USA,Bill Condon,Drama,103365956.0,Dreamgirls,PG-13,7/16/93,130.0,6.5,Beyoncé Knowles,60034.0,Tom Eyen,2006.0,,SOUND MIXING,"Michael Minkler, Bob Beemer and Willie Burton",True
145,7500000.0,"Zanuck Company, The",USA,Bruce Beresford,Drama,106593296.0,Driving Miss Daisy,PG,7/30/93,99.0,7.4,Morgan Freeman,79478.0,Alfred Uhry,1989.0,,ACTRESS IN A LEADING ROLE,Jessica Tandy,True
146,7500000.0,"Zanuck Company, The",USA,Bruce Beresford,Drama,106593296.0,Driving Miss Daisy,PG,7/30/93,99.0,7.4,Morgan Freeman,79478.0,Alfred Uhry,1989.0,,MAKEUP,"Manlio Rocchetti, Lynn Barber, Kevin Haney",True
147,7500000.0,"Zanuck Company, The",USA,Bruce Beresford,Drama,106593296.0,Driving Miss Daisy,PG,7/30/93,99.0,7.4,Morgan Freeman,79478.0,Alfred Uhry,1989.0,,BEST PICTURE,"Richard D. Zanuck and Lili Fini Zanuck, Producers",True
148,7500000.0,"Zanuck Company, The",USA,Bruce Beresford,Drama,106593296.0,Driving Miss Daisy,PG,7/30/93,99.0,7.4,Morgan Freeman,79478.0,Alfred Uhry,1989.0,,WRITING (Screenplay Based on Material from Another Medium),Alfred Uhry,True
149,18000000.0,Touchstone Pictures,USA,Tim Burton,Biography,5887457.0,Ed Wood,R,10/1/93,127.0,7.9,Johnny Depp,149166.0,Rudolph Grey,1994.0,,ACTOR IN A SUPPORTING ROLE,Martin Landau,True
150,18000000.0,Touchstone Pictures,USA,Tim Burton,Biography,5887457.0,Ed Wood,R,10/1/93,127.0,7.9,Johnny Depp,149166.0,Rudolph Grey,1994.0,,MAKEUP,"Rick Baker, Ve Neill, Yolanda Toussieng",True
151,30000000.0,PolyGram Filmed Entertainment,UK,Shekhar Kapur,Biography,30082699.0,Elizabeth,R,2/4/94,124.0,7.5,Cate Blanchett,80195.0,Michael Hirst,1998.0,,MAKEUP,Jenny Shircore,True
152,55000000.0,Universal Pictures,UK,Shekhar Kapur,Biography,16285240.0,Elizabeth: The Golden Age,PG-13,2/4/94,114.0,6.9,Cate Blanchett,58073.0,William Nicholson,2007.0,,COSTUME DESIGN,Alexandra Byrne,True
153,52000000.0,Universal Pictures,USA,Steven Soderbergh,Biography,125595205.0,Erin Brockovich,R,4/15/94,131.0,7.3,Julia Roberts,145443.0,Susannah Grant,2000.0,,ACTRESS IN A LEADING ROLE,Julia Roberts,True
154,20000000.0,Focus Features,USA,Michel Gondry,Drama,34400301.0,Eternal Sunshine of the Spotless Mind,R,5/6/94,108.0,8.3,Jim Carrey,736127.0,Charlie Kaufman,2004.0,,WRITING (Original Screenplay),Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,True
155,55000000.0,Hollywood Pictures,USA,Alan Parker,Biography,50047179.0,Evita,PG,7/8/94,135.0,6.3,Madonna,30484.0,Tim Rice,1996.0,,MUSIC (Original Song),Music by Andrew Lloyd Webber; Lyric by Tim Rice,True
156,15000000.0,Universal Pictures International (UPI),UK,Alex Garland,Drama,25442958.0,Ex Machina,R,7/15/94,108.0,7.7,Alicia Vikander,355666.0,Alex Garland,2014.0,,VISUAL EFFECTS,"Andrew Whitehurst, Paul Norris, Mark Ardington and Sara Bennett",True
157,18000000.0,Metro-Goldwyn-Mayer (MGM),USA,Kevin Tancharoen,Comedy,22455510.0,Fame,PG,9/9/94,107.0,5.0,Kelsey Grammer,14706.0,Allison Burnett,2009.0,,MUSIC (Original Score),Michael Gore,True
158,18000000.0,Metro-Goldwyn-Mayer (MGM),USA,Kevin Tancharoen,Comedy,22455510.0,Fame,PG,9/9/94,107.0,5.0,Kelsey Grammer,14706.0,Allison Burnett,2009.0,,MUSIC (Original Song),Music by Michael Gore; Lyric by Dean Pitchford,True
159,180000000.0,Heyday Films,UK,David Yates,Adventure,234037575.0,Fantastic Beasts and Where to Find Them,PG-13,9/16/94,133.0,7.4,Eddie Redmayne,268073.0,J.K. Rowling,2016.0,,COSTUME DESIGN,Colleen Atwood,True
160,7000000.0,PolyGram Filmed Entertainment,USA,Joel Coen,Crime,24611975.0,Fargo,R,10/7/94,98.0,8.1,William H. Macy,500735.0,Ethan Coen,1996.0,,ACTRESS IN A LEADING ROLE,Frances McDormand,True
161,7000000.0,PolyGram Filmed Entertainment,USA,Joel Coen,Crime,24611975.0,Fargo,R,10/7/94,98.0,8.1,William H. Macy,500735.0,Ethan Coen,1996.0,,WRITING (Screenplay Written Directly for the Screen),"Ethan Coen, Joel Coen",True
162,3200000.0,Dimension Films,USA,John Gulager,Action,54556.0,Feast,R,11/11/94,95.0,6.4,Navi Rawat,26705.0,Marcus Dunstan,2005.0,,SHORT FILM (Animated),Patrick Osborne and Kristina Reed,True
163,24000000.0,Bron Studios,USA,Denzel Washington,Drama,57642961.0,Fences,PG-13,11/21/94,139.0,7.2,Denzel Washington,62351.0,August Wilson,2016.0,,ACTRESS IN A SUPPORTING ROLE,Viola Davis,True
164,94000000.0,Pixar Animation Studios,USA,Andrew Stanton,Animation,380843261.0,Finding Nemo,G,12/25/94,100.0,8.1,Albert Brooks,772029.0,Andrew Stanton,2003.0,,ANIMATED FEATURE FILM,Andrew Stanton,True
165,25000000.0,Miramax,USA,Marc Forster,Biography,51680613.0,Finding Neverland,PG,12/25/94,106.0,7.7,Johnny Depp,182038.0,Allan Knee,2004.0,,MUSIC (Original Score),Jan A.P. Kaczmarek,True
166,55000000.0,Paramount Pictures,USA,Robert Zemeckis,Comedy,330252182.0,Forrest Gump,PG-13,4/21/95,142.0,8.8,Tom Hanks,1402876.0,Winston Groom,1994.0,,ACTOR IN A LEADING ROLE,Tom Hanks,True
167,55000000.0,Paramount Pictures,USA,Robert Zemeckis,Comedy,330252182.0,Forrest Gump,PG-13,4/21/95,142.0,8.8,Tom Hanks,1402876.0,Winston Groom,1994.0,,DIRECTING,Robert Zemeckis,True
168,55000000.0,Paramount Pictures,USA,Robert Zemeckis,Comedy,330252182.0,Forrest Gump,PG-13,4/21/95,142.0,8.8,Tom Hanks,1402876.0,Winston Groom,1994.0,,FILM EDITING,Arthur Schmidt,True
169,55000000.0,Paramount Pictures,USA,Robert Zemeckis,Comedy,330252182.0,Forrest Gump,PG-13,4/21/95,142.0,8.8,Tom Hanks,1402876.0,Winston Groom,1994.0,,BEST PICTURE,"Wendy Finerman, Steve Tisch and Steve Starkey, Producers",True
170,55000000.0,Paramount Pictures,USA,Robert Zemeckis,Comedy,330252182.0,Forrest Gump,PG-13,4/21/95,142.0,8.8,Tom Hanks,1402876.0,Winston Groom,1994.0,,VISUAL EFFECTS,"Ken Ralston, George Murphy, Stephen Rosenbaum, Allen Hall",True
171,55000000.0,Paramount Pictures,USA,Robert Zemeckis,Comedy,330252182.0,Forrest Gump,PG-13,4/21/95,142.0,8.8,Tom Hanks,1402876.0,Winston Groom,1994.0,,WRITING (Screenplay Based on Material Previously Produced or Published),Eric Roth,True
172,7000000.0,Double Feature Films,USA,Peter Sollett,Biography,532988.0,Freeheld,PG-13,6/16/95,103.0,6.5,Julianne Moore,8801.0,Ron Nyswaner,2015.0,,DOCUMENTARY (Short Subject),Cynthia Wade and Vanessa Roth,True
173,12000000.0,Handprint Entertainment,USA,Julie Taymor,Biography,25885000.0,Frida,R,7/7/95,123.0,7.4,Salma Hayek,66915.0,Hayden Herrera,2002.0,,MAKEUP,"John Jackson, Beatrice De Alba",True
174,12000000.0,Handprint Entertainment,USA,Julie Taymor,Biography,25885000.0,Frida,R,7/7/95,123.0,7.4,Salma Hayek,66915.0,Hayden Herrera,2002.0,,MUSIC (Original Score),Elliot Goldenthal,True
175,22000000.0,Paramount Pictures,USA,Jerry Zucker,Drama,217631306.0,Ghost,PG-13,11/3/95,127.0,7.0,Patrick Swayze,164846.0,Bruce Joel Rubin,1990.0,,ACTRESS IN A SUPPORTING ROLE,Whoopi Goldberg,True
176,22000000.0,Paramount Pictures,USA,Jerry Zucker,Drama,217631306.0,Ghost,PG-13,11/3/95,127.0,7.0,Patrick Swayze,164846.0,Bruce Joel Rubin,1990.0,,WRITING (Screenplay Written Directly for the Screen),Bruce Joel Rubin,True
177,40000000.0,Columbia Pictures Corporation,USA,James Mangold,Biography,28871190.0,"Girl, Interrupted",R,12/8/95,127.0,7.4,Winona Ryder,135410.0,Susanna Kaysen,1999.0,,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,True
178,18000000.0,TriStar Pictures,USA,Edward Zwick,Biography,26830000.0,Glory,R,12/22/95,122.0,7.9,Matthew Broderick,107207.0,Kevin Jarre,1989.0,,ACTOR IN A SUPPORTING ROLE,Denzel Washington,True
179,18000000.0,TriStar Pictures,USA,Edward Zwick,Biography,26830000.0,Glory,R,12/22/95,122.0,7.9,Matthew Broderick,107207.0,Kevin Jarre,1989.0,,CINEMATOGRAPHY,Freddie Francis,True
180,18000000.0,TriStar Pictures,USA,Edward Zwick,Biography,26830000.0,Glory,R,12/22/95,122.0,7.9,Matthew Broderick,107207.0,Kevin Jarre,1989.0,,SOUND,"Donald O. Mitchell, Gregg C. Rudloff, Elliot Tyson, Russell Williams II",True
181,3500000.0,Lions Gate Films,USA,Bill Condon,Biography,6390032.0,Gods and Monsters,R,1/12/96,105.0,7.5,Ian McKellen,26050.0,Christopher Bram,1998.0,,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,True
182,10000000.0,Be Gentlemen Limited Partnership,USA,Gus Van Sant,Drama,138433435.0,Good Will Hunting,R,2/21/96,126.0,8.3,Robin Williams,675871.0,Matt Damon,1997.0,,ACTOR IN A SUPPORTING ROLE,Robin Williams,True
183,10000000.0,Be Gentlemen Limited Partnership,USA,Gus Van Sant,Drama,138433435.0,Good Will Hunting,R,2/21/96,126.0,8.3,Robin Williams,675871.0,Matt Damon,1997.0,,WRITING (Screenplay Written Directly for the Screen),"Ben Affleck, Matt Damon",True
184,19800000.0,USA Films,UK,Robert Altman,Comedy,41308615.0,Gosford Park,R,3/8/96,131.0,7.3,Maggie Smith,68601.0,Julian Fellowes,2001.0,,WRITING (Screenplay Written Directly for the Screen),Written by Julian Fellowes,True
185,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,CINEMATOGRAPHY,Emmanuel Lubezki,True
186,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,DIRECTING,Alfonso CuarÃ³n,True
187,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,FILM EDITING,Alfonso CuarÃ³n and Mark Sanger,True
188,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,MUSIC (Original Score),Steven Price,True
189,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,SOUND EDITING,Glenn Freemantle,True
190,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,SOUND MIXING,"Skip Lievsay, Niv Adiri, Christopher Benstead and Chris Munro",True
191,100000000.0,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705.0,Gravity,PG-13,3/22/96,91.0,7.8,Sandra Bullock,638007.0,Alfonso Cuarón,2013.0,,VISUAL EFFECTS,"Tim Webber, Chris Lawrence, David Shirk and Neil Corbould",True
192,6400000.0,Orion Pictures,USA,Woody Allen,Comedy,40084041.0,Hannah and Her Sisters,PG-13,7/17/96,107.0,8.0,Mia Farrow,56988.0,Woody Allen,1986.0,,ACTOR IN A SUPPORTING ROLE,Michael Caine,True
193,6400000.0,Orion Pictures,USA,Woody Allen,Comedy,40084041.0,Hannah and Her Sisters,PG-13,7/17/96,107.0,8.0,Mia Farrow,56988.0,Woody Allen,1986.0,,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,True
194,6400000.0,Orion Pictures,USA,Woody Allen,Comedy,40084041.0,Hannah and Her Sisters,PG-13,7/17/96,107.0,8.0,Mia Farrow,56988.0,Woody Allen,1986.0,,WRITING (Screenplay Written Directly for the Screen),Woody Allen,True
195,100000000.0,Warner Bros.,USA,George Miller,Animation,198000317.0,Happy Feet,PG,7/26/96,108.0,6.5,Elijah Wood,144200.0,George Miller,2006.0,,ANIMATED FEATURE FILM,George Miller,True
196,0.0,Amblin Entertainment,USA,William Dear,Comedy,29760613.0,Harry and the Hendersons,PG,8/30/96,110.0,5.9,John Lithgow,26157.0,William Dear,1987.0,,MAKEUP,Rick Baker,True
197,9000000.0,Renaissance Films,UK,Kenneth Branagh,Action,10161099.0,Henry V,PG-13,12/20/96,137.0,7.7,Kenneth Branagh,24726.0,William Shakespeare,1989.0,,COSTUME DESIGN,Phyllis Dalton,True
198,23000000.0,Annapurna Pictures,USA,Spike Jonze,Drama,25568251.0,Her,R,12/20/96,126.0,8.0,Joaquin Phoenix,404796.0,Spike Jonze,2013.0,,WRITING (Original Screenplay),Written by Spike Jonze,True
199,0.0,Merchant Ivory Productions,UK,James Ivory,Drama,25967000.0,Howards End,PG,8/22/97,140.0,7.5,Anthony Hopkins,22936.0,E.M. Forster,1992.0,,ACTRESS IN A LEADING ROLE,Emma Thompson,True
200,0.0,Merchant Ivory Productions,UK,James Ivory,Drama,25967000.0,Howards End,PG,8/22/97,140.0,7.5,Anthony Hopkins,22936.0,E.M. Forster,1992.0,,ART DIRECTION,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,True
201,0.0,Merchant Ivory Productions,UK,James Ivory,Drama,25967000.0,Howards End,PG,8/22/97,140.0,7.5,Anthony Hopkins,22936.0,E.M. Forster,1992.0,,WRITING (Screenplay Based on Material Previously Produced or Published),Ruth Prawer Jhabvala,True
202,150000000.0,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507.0,Hugo,PG,8/29/97,126.0,7.5,Asa Butterfield,264187.0,John Logan,2011.0,,ART DIRECTION,Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,True
203,150000000.0,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507.0,Hugo,PG,8/29/97,126.0,7.5,Asa Butterfield,264187.0,John Logan,2011.0,,CINEMATOGRAPHY,Robert Richardson,True
204,150000000.0,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507.0,Hugo,PG,8/29/97,126.0,7.5,Asa Butterfield,264187.0,John Logan,2011.0,,SOUND EDITING,Philip Stockton and Eugene Gearty,True
205,150000000.0,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507.0,Hugo,PG,8/29/97,126.0,7.5,Asa Butterfield,264187.0,John Logan,2011.0,,SOUND MIXING,Tom Fleischman and John Midgley,True
206,150000000.0,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507.0,Hugo,PG,8/29/97,126.0,7.5,Asa Butterfield,264187.0,John Logan,2011.0,,VISUAL EFFECTS,"Rob Legato, Joss Williams, Ben Grossmann and Alex Henning",True
207,8000000.0,Crunk Pictures,USA,Craig Brewer,Crime,22201636.0,Hustle & Flow,R,9/26/97,116.0,7.4,Terrence Howard,34921.0,Craig Brewer,2005.0,,MUSIC (Original Song),"Music and Lyric by Jordan Houston, Cedric Coleman and Paul Beauregard",True
208,0.0,Opus Film,Poland,Pawel Pawlikowski,Drama,3827060.0,Ida,PG-13,12/25/97,82.0,7.4,Agata Kulesza,40046.0,Pawel Pawlikowski,2013.0,,FOREIGN LANGUAGE FILM,Poland,True
209,0.0,Danmarks Radio (DR),Denmark,Susanne Bier,Drama,1008098.0,In a Better World,R,1/23/98,100.0,7.7,Mikael Persbrandt,34566.0,Anders Thomas Jensen,2010.0,,FOREIGN LANGUAGE FILM,Denmark,True
210,160000000.0,Warner Bros.,USA,Christopher Nolan,Action,292576195.0,Inception,PG-13,3/20/98,148.0,8.8,Leonardo DiCaprio,1629342.0,Christopher Nolan,2010.0,,CINEMATOGRAPHY,Wally Pfister,True
211,160000000.0,Warner Bros.,USA,Christopher Nolan,Action,292576195.0,Inception,PG-13,3/20/98,148.0,8.8,Leonardo DiCaprio,1629342.0,Christopher Nolan,2010.0,,SOUND EDITING,Richard King,True
212,160000000.0,Warner Bros.,USA,Christopher Nolan,Action,292576195.0,Inception,PG-13,3/20/98,148.0,8.8,Leonardo DiCaprio,1629342.0,Christopher Nolan,2010.0,,SOUND MIXING,"Lora Hirschberg, Gary A. Rizzo and Ed Novick",True
213,160000000.0,Warner Bros.,USA,Christopher Nolan,Action,292576195.0,Inception,PG-13,3/20/98,148.0,8.8,Leonardo DiCaprio,1629342.0,Christopher Nolan,2010.0,,VISUAL EFFECTS,"Paul Franklin, Chris Corbould, Andrew Lockley and Peter Bebb",True
214,75000000.0,Twentieth Century Fox Film Corporation,USA,Roland Emmerich,Action,306169255.0,Independence Day,PG-13,3/20/98,145.0,7.0,Will Smith,461225.0,Dean Devlin,1996.0,,VISUAL EFFECTS,"Volker Engel, Douglas Smith, Clay Pinney, Joseph Viskocil",True
215,48000000.0,Paramount Pictures,USA,Steven Spielberg,Action,197171806.0,Indiana Jones and the Last Crusade,PG-13,3/27/98,127.0,8.3,Harrison Ford,566432.0,Jeffrey Boam,1989.0,,SOUND EFFECTS EDITING,"Ben Burtt, Richard Hymns",True
